0
0.5
1
3.64170771
7.55216266
10.23553823
15.30209515
21.07578217
26.28717425
32.80028424
39.54327976
46.65130876
55.04047408
62.61276386
72.88877851
80.77743397
89.03512063
97.87930754
105.8790905
114.8276137
124.2124759
135.6389864
146.1113224
159.1819885
173.535858
185.9483359
200.2593836
214.8424427
225.9687566
236.3126361
247.8073796
257.2962985
267.5104941
